city,country,date,avg_daytime_temp,weather_icon,google_url,avg_daytime_wpi
Owen Sound,CA,2024-09-21,16.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Owen+Sound%2C+CA,7.5
Owensboro,US,2024-09-16,21.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Owensboro%2C+US,9.3
Owensboro,US,2024-09-17,18.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Owensboro%2C+US,7.9
Owensboro,US,2024-09-18,19.5,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Owensboro%2C+US,8.3
Owensboro,US,2024-09-19,21.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Owensboro%2C+US,8.0
Owensboro,US,2024-09-20,21.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Owensboro%2C+US,8.2
Owensboro,US,2024-09-21,19.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Owensboro%2C+US,7.9
Owerri,NG,2024-09-16,30.0,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Owerri%2C+NG,6.5
Owerri,NG,2024-09-17,26.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Owerri%2C+NG,7.8
Owerri,NG,2024-09-18,26.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Owerri%2C+NG,7.9
Owerri,NG,2024-09-19,28.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Owerri%2C+NG,7.3
Owerri,NG,2024-09-20,28.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Owerri%2C+NG,7.5
Owerri,NG,2024-09-21,26.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Owerri%2C+NG,8.5
Oxford,US,2024-09-16,18.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Oxford%2C+US,8.1
Oxford,US,2024-09-17,18.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford%2C+US,7.0
Oxford,US,2024-09-18,19.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford%2C+US,7.6
Oxford,US,2024-09-19,17.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Oxford%2C+US,7.6
Oxford,US,2024-09-20,18.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford%2C+US,7.3
Oxford,US,2024-09-21,17.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford%2C+US,6.8
Oxford House,CA,2024-09-16,14.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Oxford+House%2C+CA,5.8
Oxford House,CA,2024-09-17,15.2,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Oxford+House%2C+CA,6.1
Oxford House,CA,2024-09-18,15.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford+House%2C+CA,6.2
Oxford House,CA,2024-09-19,20.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford+House%2C+CA,7.7
Oxford House,CA,2024-09-20,15.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford+House%2C+CA,5.9
Oxford House,CA,2024-09-21,13.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Oxford+House%2C+CA,5.3
Oxnard,US,2024-09-16,16.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Oxnard%2C+US,6.5
Oxnard,US,2024-09-17,16.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Oxnard%2C+US,7.6
Oxnard,US,2024-09-18,17.3,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Oxnard%2C+US,7.8
Oxnard,US,2024-09-19,18.2,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Oxnard%2C+US,7.1
Oxnard,US,2024-09-20,17.3,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Oxnard%2C+US,7.8
Oxnard,US,2024-09-21,18.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Oxnard%2C+US,8.1
Oyem,GA,2024-09-16,26.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Oyem%2C+GA,8.1
Oyem,GA,2024-09-17,23.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Oyem%2C+GA,8.4
Oyem,GA,2024-09-18,24.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Oyem%2C+GA,8.4
Oyem,GA,2024-09-19,24.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Oyem%2C+GA,8.5
Oyem,GA,2024-09-20,23.6,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Oyem%2C+GA,8.3
Oyem,GA,2024-09-21,24.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Oyem%2C+GA,8.9
Ozamiz City,PH,2024-09-16,25.4,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Ozamiz+City%2C+PH,8.0
Ozamiz City,PH,2024-09-17,25.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Ozamiz+City%2C+PH,8.0
Ozamiz City,PH,2024-09-18,26.1,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Ozamiz+City%2C+PH,7.9
Ozamiz City,PH,2024-09-19,25.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Ozamiz+City%2C+PH,8.4
Ozamiz City,PH,2024-09-20,26.3,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Ozamiz+City%2C+PH,8.3
Ozamiz City,PH,2024-09-21,25.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Ozamiz+City%2C+PH,8.7
Ozona,US,2024-09-16,19.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Ozona%2C+US,8.2
Ozona,US,2024-09-17,24.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Ozona%2C+US,9.5
Ozona,US,2024-09-18,24.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Ozona%2C+US,9.0
Ozona,US,2024-09-19,23.6,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Ozona%2C+US,9.0
Ozona,US,2024-09-20,25.3,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Ozona%2C+US,8.1
Ozona,US,2024-09-21,23.4,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Ozona%2C+US,8.5
Ozora,JP,2024-09-16,14.0,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Ozora%2C+JP,5.4
Ozora,JP,2024-09-17,15.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Ozora%2C+JP,6.3
Ozora,JP,2024-09-18,13.6,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Ozora%2C+JP,6.1
Ozora,JP,2024-09-19,10.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Ozora%2C+JP,4.3
Ozora,JP,2024-09-20,14.9,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Ozora%2C+JP,5.3
Ozora,JP,2024-09-21,11.5,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Ozora%2C+JP,4.4
Paamiut,GL,2024-09-16,3.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Paamiut%2C+GL,2.5
Paamiut,GL,2024-09-17,3.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Paamiut%2C+GL,2.5
Paamiut,GL,2024-09-18,4.2,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Paamiut%2C+GL,2.6
Paamiut,GL,2024-09-19,5.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Paamiut%2C+GL,2.6
Paamiut,GL,2024-09-20,5.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Paamiut%2C+GL,2.5
Paamiut,GL,2024-09-21,7.5,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Paamiut%2C+GL,4.4
Pacific City,US,2024-09-16,10.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Pacific+City%2C+US,5.5
Pacific City,US,2024-09-17,13.3,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Pacific+City%2C+US,5.0
Pacific City,US,2024-09-18,14.5,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pacific+City%2C+US,5.6
Pacific City,US,2024-09-19,13.6,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Pacific+City%2C+US,5.4
Pacific City,US,2024-09-20,11.7,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Pacific+City%2C+US,4.8
Pacific City,US,2024-09-21,11.0,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Pacific+City%2C+US,4.6
Paderborn,DE,2024-09-16,16.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Paderborn%2C+DE,6.2
Paderborn,DE,2024-09-17,20.7,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Paderborn%2C+DE,8.5
Paderborn,DE,2024-09-18,22.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Paderborn%2C+DE,8.4
Paderborn,DE,2024-09-19,22.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Paderborn%2C+DE,9.2
Paderborn,DE,2024-09-20,21.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Paderborn%2C+DE,8.0
Paderborn,DE,2024-09-21,19.2,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Paderborn%2C+DE,8.2
Paducah,US,2024-09-16,21.0,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Paducah%2C+US,7.8
Paducah,US,2024-09-17,19.7,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Paducah%2C+US,7.3
Paducah,US,2024-09-18,18.5,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Paducah%2C+US,8.1
Paducah,US,2024-09-19,20.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Paducah%2C+US,7.9
Paducah,US,2024-09-20,21.5,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Paducah%2C+US,8.4
Paducah,US,2024-09-21,20.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Paducah%2C+US,8.3
Page,US,2024-09-16,21.1,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Page%2C+US,9.0
Page,US,2024-09-17,18.4,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Page%2C+US,7.6
Page,US,2024-09-18,15.4,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Page%2C+US,6.5
Page,US,2024-09-19,16.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Page%2C+US,7.5
Page,US,2024-09-20,17.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Page%2C+US,7.7
Page,US,2024-09-21,15.4,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Page%2C+US,7.1
Pago Pago,AS,2024-09-16,25.8,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pago+Pago%2C+AS,8.1
Pago Pago,AS,2024-09-17,26.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Pago+Pago%2C+AS,9.4
Pago Pago,AS,2024-09-18,25.9,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Pago+Pago%2C+AS,9.1
Pago Pago,AS,2024-09-19,25.9,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Pago+Pago%2C+AS,8.5
Pago Pago,AS,2024-09-20,26.3,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Pago+Pago%2C+AS,7.9
Pago Pago,AS,2024-09-21,26.2,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pago+Pago%2C+AS,7.6
Pagosa Springs,US,2024-09-16,12.3,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pagosa+Springs%2C+US,4.7
Pagosa Springs,US,2024-09-17,12.1,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pagosa+Springs%2C+US,4.5
Pagosa Springs,US,2024-09-18,7.4,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Pagosa+Springs%2C+US,4.5
Pagosa Springs,US,2024-09-19,9.3,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Pagosa+Springs%2C+US,5.1
Pagosa Springs,US,2024-09-20,10.4,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Pagosa+Springs%2C+US,4.8
Pagosa Springs,US,2024-09-21,6.9,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pagosa+Springs%2C+US,2.7
Pahokee,US,2024-09-16,26.6,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pahokee%2C+US,8.6
Pahokee,US,2024-09-17,27.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Pahokee%2C+US,7.7
Pahokee,US,2024-09-18,25.8,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pahokee%2C+US,8.6
Pahokee,US,2024-09-19,26.9,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Pahokee%2C+US,8.9
Pahokee,US,2024-09-20,26.3,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pahokee%2C+US,8.0
Pahokee,US,2024-09-21,25.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Pahokee%2C+US,9.8
Paipa,CO,2024-09-16,11.5,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Paipa%2C+CO,4.7
Paipa,CO,2024-09-17,11.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Paipa%2C+CO,4.5
Paipa,CO,2024-09-18,9.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Paipa%2C+CO,4.6
Paipa,CO,2024-09-19,10.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Paipa%2C+CO,4.5
Paipa,CO,2024-09-20,10.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Paipa%2C+CO,4.5
Paipa,CO,2024-09-21,7.1,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Paipa%2C+CO,3.3
Pakse,LA,2024-09-16,25.3,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pakse%2C+LA,8.4
Pakse,LA,2024-09-17,26.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pakse%2C+LA,7.9
Pakse,LA,2024-09-18,24.4,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pakse%2C+LA,8.6
Pakse,LA,2024-09-19,25.7,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pakse%2C+LA,8.3
Pakse,LA,2024-09-20,25.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pakse%2C+LA,8.7
Pakse,LA,2024-09-21,23.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pakse%2C+LA,8.7
Pala,TD,2024-09-16,26.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pala%2C+TD,8.7
Pala,TD,2024-09-17,28.9,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Pala%2C+TD,7.2
Pala,TD,2024-09-18,30.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pala%2C+TD,6.9
Pala,TD,2024-09-19,27.3,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pala%2C+TD,8.1
Pala,TD,2024-09-20,26.4,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pala%2C+TD,8.2
Pala,TD,2024-09-21,27.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pala%2C+TD,8.2
Palacios,US,2024-09-16,25.0,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Palacios%2C+US,8.9
Palacios,US,2024-09-17,26.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palacios%2C+US,9.4
Palacios,US,2024-09-18,27.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palacios%2C+US,9.2
Palacios,US,2024-09-19,27.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palacios%2C+US,9.2
Palacios,US,2024-09-20,26.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palacios%2C+US,9.3
Palacios,US,2024-09-21,25.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palacios%2C+US,9.8
Palanga,LT,2024-09-16,24.4,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Palanga%2C+LT,8.6
Palanga,LT,2024-09-17,22.3,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palanga%2C+LT,9.4
Palanga,LT,2024-09-18,22.8,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Palanga%2C+LT,8.7
Palanga,LT,2024-09-19,22.4,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palanga%2C+LT,9.1
Palanga,LT,2024-09-20,18.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palanga%2C+LT,7.9
Palanga,LT,2024-09-21,17.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Palanga%2C+LT,6.8
Palermo,IT,2024-09-16,23.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palermo%2C+IT,9.8
Palermo,IT,2024-09-17,20.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Palermo%2C+IT,7.6
Palermo,IT,2024-09-18,23.7,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palermo%2C+IT,9.1
Palermo,IT,2024-09-19,23.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Palermo%2C+IT,8.5
Palermo,IT,2024-09-20,22.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Palermo%2C+IT,8.4
Palermo,IT,2024-09-21,24.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Palermo%2C+IT,9.0
Palestine,US,2024-09-16,20.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palestine%2C+US,9.3
Palestine,US,2024-09-17,22.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palestine%2C+US,9.1
Palestine,US,2024-09-18,24.1,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palestine%2C+US,9.3
Palestine,US,2024-09-19,24.6,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palestine%2C+US,9.3
Palestine,US,2024-09-20,25.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palestine%2C+US,9.3
Palestine,US,2024-09-21,22.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palestine%2C+US,9.8
Palm Springs,US,2024-09-16,20.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palm+Springs%2C+US,8.6
Palm Springs,US,2024-09-17,15.3,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palm+Springs%2C+US,6.9
Palm Springs,US,2024-09-18,19.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palm+Springs%2C+US,8.6
Palm Springs,US,2024-09-19,18.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palm+Springs%2C+US,7.8
Palm Springs,US,2024-09-20,20.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palm+Springs%2C+US,8.9
Palm Springs,US,2024-09-21,24.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palm+Springs%2C+US,9.9
Palma De Mallorca,ES,2024-09-16,26.6,https://openweathermap.org/img/w/03d.png,https://www.google.com/search?q=weather+Palma+De+Mallorca%2C+ES,8.2
Palma De Mallorca,ES,2024-09-17,22.9,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Palma+De+Mallorca%2C+ES,8.3
Palma De Mallorca,ES,2024-09-18,22.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Palma+De+Mallorca%2C+ES,8.5
Palma De Mallorca,ES,2024-09-19,23.7,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Palma+De+Mallorca%2C+ES,8.7
Palma De Mallorca,ES,2024-09-20,23.8,https://openweathermap.org/img/w/02d.png,https://www.google.com/search?q=weather+Palma+De+Mallorca%2C+ES,8.8
Palma De Mallorca,ES,2024-09-21,25.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Palma+De+Mallorca%2C+ES,8.2
Palmar Sur,CR,2024-09-16,26.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Palmar+Sur%2C+CR,8.1
Palmar Sur,CR,2024-09-17,26.5,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Palmar+Sur%2C+CR,8.1
Palmar Sur,CR,2024-09-18,26.0,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Palmar+Sur%2C+CR,8.3
Palmar Sur,CR,2024-09-19,25.8,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmar+Sur%2C+CR,8.2
Palmar Sur,CR,2024-09-20,25.6,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmar+Sur%2C+CR,8.1
Palmar Sur,CR,2024-09-21,23.8,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmar+Sur%2C+CR,8.4
Palmarito,VE,2024-09-16,29.9,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palmarito%2C+VE,7.9
Palmarito,VE,2024-09-17,29.7,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmarito%2C+VE,6.9
Palmarito,VE,2024-09-18,29.8,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmarito%2C+VE,6.9
Palmarito,VE,2024-09-19,29.0,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmarito%2C+VE,7.1
Palmarito,VE,2024-09-20,27.0,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmarito%2C+VE,7.8
Palmarito,VE,2024-09-21,27.2,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Palmarito%2C+VE,7.7
Palmas,BR,2024-09-16,33.5,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palmas%2C+BR,6.4
Palmas,BR,2024-09-17,34.8,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Palmas%2C+BR,5.2
Palmas,BR,2024-09-18,34.6,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palmas%2C+BR,5.4
Palmas,BR,2024-09-19,33.7,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Palmas%2C+BR,5.5
Palmas,BR,2024-09-20,33.4,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palmas%2C+BR,6.3
Palmas,BR,2024-09-21,31.6,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palmas%2C+BR,7.0
Palmdale,US,2024-09-16,13.8,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palmdale%2C+US,6.2
Palmdale,US,2024-09-17,10.8,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palmdale%2C+US,5.3
Palmdale,US,2024-09-18,13.4,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palmdale%2C+US,5.9
Palmdale,US,2024-09-19,12.5,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Palmdale%2C+US,5.5
Palmdale,US,2024-09-20,13.2,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palmdale%2C+US,6.3
Palmdale,US,2024-09-21,14.6,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palmdale%2C+US,6.9
Palmer,US,2024-09-16,18.7,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Palmer%2C+US,8.4
Palmer,US,2024-09-17,16.4,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Palmer%2C+US,6.6
Palmer,US,2024-09-18,17.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Palmer%2C+US,6.9
Palmer,US,2024-09-19,18.8,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Palmer%2C+US,7.2
Palmer,US,2024-09-20,17.7,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Palmer%2C+US,6.9
Palmer,US,2024-09-21,12.1,https://openweathermap.org/img/w/03n.png,https://www.google.com/search?q=weather+Palmer%2C+US,4.9
Palo Alto,US,2024-09-16,14.2,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Palo+Alto%2C+US,5.2
Palo Alto,US,2024-09-17,13.0,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palo+Alto%2C+US,6.0
Palo Alto,US,2024-09-18,15.9,https://openweathermap.org/img/w/04n.png,https://www.google.com/search?q=weather+Palo+Alto%2C+US,6.0
Palo Alto,US,2024-09-19,13.9,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Palo+Alto%2C+US,6.0
Palo Alto,US,2024-09-20,13.3,https://openweathermap.org/img/w/02n.png,https://www.google.com/search?q=weather+Palo+Alto%2C+US,6.1
Palo Alto,US,2024-09-21,13.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Palo+Alto%2C+US,6.6
Pama,BF,2024-09-16,30.5,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pama%2C+BF,6.4
Pama,BF,2024-09-17,28.7,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pama%2C+BF,7.3
Pama,BF,2024-09-18,28.5,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pama%2C+BF,7.3
Pama,BF,2024-09-19,27.1,https://openweathermap.org/img/w/04d.png,https://www.google.com/search?q=weather+Pama%2C+BF,8.3
Pama,BF,2024-09-20,28.9,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pama%2C+BF,7.1
Pama,BF,2024-09-21,26.8,https://openweathermap.org/img/w/10d.png,https://www.google.com/search?q=weather+Pama%2C+BF,8.0
Pampa,US,2024-09-16,22.0,https://openweathermap.org/img/w/01d.png,https://www.google.com/search?q=weather+Pampa%2C+US,9.6
Pampa,US,2024-09-17,22.7,https://openweathermap.org/img/w/01n.png,https://www.google.com/search?q=weather+Pampa%2C+US,9.1
Pampa,US,2024-09-18,21.1,https://openweathermap.org/img/w/10n.png,https://www.google.com/search?q=weather+Pampa%2C+US,7.7
